Order Date,Ship Date,Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Sales Per Unit,Original Unit Price,Lead Time
2022-12-31,2023-01-04,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Office Supplies,Binders,6.469999999999998,5,0.8,-9.705000000000002,1.2939999999999996,6.47,4 days
2022-12-31,2023-01-04,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Office Supplies,Binders,13.747999999999998,14,0.8,-22.684200000000004,0.9819999999999999,4.91,4 days
2022-12-31,2023-01-04,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Office Supplies,Appliances,15.223999999999997,2,0.8,-38.82120000000001,7.611999999999998,38.06,4 days
2021-06-21,2021-06-27,Standard Class,Corporate,United States,East Point,Georgia,30344,South,Furniture,Furnishings,27.42,3,0.0,9.322799999999999,9.14,9.14,6 days
2021-06-21,2021-06-27,Standard Class,Corporate,United States,East Point,Georgia,30344,South,Office Supplies,Binders,165.98,1,0.0,74.69099999999999,165.98,165.98,6 days
2021-06-21,2021-06-27,Standard Class,Corporate,United States,East Point,Georgia,30344,South,Technology,Accessories,75.0,3,0.0,18.0,25.0,25.0,6 days
2022-11-21,2022-11-26,Standard Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Binders,134.27200000000002,8,0.2,46.99519999999999,16.784000000000002,20.98,5 days
2021-10-24,2021-10-30,Standard Class,Corporate,United States,Springfield,Oregon,97477,West,Office Supplies,Labels,146.544,6,0.2,47.626799999999996,24.424000000000003,30.53,6 days
2021-10-24,2021-10-30,Standard Class,Corporate,United States,Springfield,Oregon,97477,West,Office Supplies,Paper,131.904,3,0.2,47.815200000000004,43.967999999999996,54.959999999999994,6 days
2021-10-24,2021-10-30,Standard Class,Corporate,United States,Springfield,Oregon,97477,West,Office Supplies,Appliances,203.88000000000002,5,0.2,20.387999999999998,40.776,50.97,6 days
2021-10-24,2021-10-30,Standard Class,Corporate,United States,Springfield,Oregon,97477,West,Office Supplies,Binders,14.301000000000002,7,0.7,-10.487400000000001,2.043,6.81,6 days
2021-10-24,2021-10-30,Standard Class,Corporate,United States,Springfield,Oregon,97477,West,Office Supplies,Storage,718.6400000000001,10,0.2,-161.69400000000005,71.864,89.83,6 days
2022-10-19,2022-10-25,Standard Class,Home Office,United States,Arlington,Virginia,22204,South,Furniture,Furnishings,61.1,5,0.0,18.32999999999999,12.22,12.22,6 days
2023-04-27,2023-05-01,Standard Class,Consumer,United States,Wilmington,North Carolina,28403,South,Office Supplies,Appliances,28.08,3,0.2,5.265000000000001,9.36,11.7,4 days
2022-09-28,2022-09-30,Second Class,Corporate,United States,Yuma,Arizona,85364,West,Office Supplies,Art,10.496,4,0.2,1.1807999999999983,2.624,3.28,2 days
2021-07-08,2021-07-12,Standard Class,Consumer,United States,San Bernardino,California,92404,West,Office Supplies,Binders,39.92,2,0.2,12.973999999999997,19.96,24.95,4 days
2021-08-05,2021-08-07,First Class,Corporate,United States,Baltimore,Maryland,21215,East,Office Supplies,Appliances,77.58,9,0.0,20.1708,8.62,8.62,2 days
2020-12-05,2020-12-11,Standard Class,Home Office,United States,Seattle,Washington,98103,West,Office Supplies,Storage,269.35999999999996,7,0.0,70.03359999999999,38.48,38.48,6 days
2021-12-08,2021-12-12,Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Labels,5.76,2,0.0,2.8224,2.88,2.88,4 days
2023-11-07,2023-11-12,Second Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Art,109.9,5,0.0,32.97,21.98,21.98,5 days
2023-07-26,2023-07-31,Second Class,Consumer,United States,Seattle,Washington,98115,West,Furniture,Furnishings,23.88,3,0.0,10.507200000000001,7.96,7.96,5 days
2023-07-26,2023-07-31,Second Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Paper,26.2,4,0.0,12.052,6.55,6.55,5 days
2023-07-26,2023-07-31,Second Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Paper,12.96,2,0.0,6.2208000000000006,6.48,6.48,5 days
2023-07-26,2023-07-31,Second Class,Consumer,United States,Seattle,Washington,98115,West,Technology,Accessories,234.95000000000002,5,0.0,32.89300000000001,46.99,46.99,5 days
2023-12-27,2023-12-31,Standard Class,Consumer,United States,Albuquerque,New Mexico,87105,West,Office Supplies,Storage,118.25,5,0.0,34.2925,23.65,23.65,4 days
2023-12-27,2023-12-31,Standard Class,Consumer,United States,Albuquerque,New Mexico,87105,West,Office Supplies,Paper,4.28,1,0.0,1.9259999999999997,4.28,4.28,4 days
2022-03-09,2022-03-12,First Class,Home Office,United States,Los Angeles,California,90045,West,Technology,Accessories,26.849999999999998,3,0.0,5.101499999999997,8.95,8.95,3 days
2022-03-09,2022-03-12,First Class,Home Office,United States,Los Angeles,California,90045,West,Technology,Machines,3357.6000000000004,3,0.2,377.72999999999956,1119.2,1399.0,3 days
2021-05-20,2021-05-24,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Labels,8.26,2,0.0,3.7996,4.13,4.13,4 days
2021-05-20,2021-05-24,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Machines,2973.32,7,0.2,334.4984999999996,424.76000000000005,530.95,4 days
2021-05-20,2021-05-24,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Storage,104.79,7,0.0,29.341200000000008,14.97,14.97,4 days
2021-05-20,2021-05-24,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Phones,775.7280000000001,6,0.2,58.17960000000002,129.288,161.61,4 days
2023-02-16,2023-02-18,First Class,Home Office,United States,Houston,Texas,77041,Central,Furniture,Bookcases,89.06639999999999,1,0.32,-17.027400000000007,89.06639999999999,130.98,2 days
2023-02-16,2023-02-18,First Class,Home Office,United States,Houston,Texas,77041,Central,Office Supplies,Art,175.44,6,0.2,52.632000000000005,29.24,36.55,2 days
2023-02-16,2023-02-18,First Class,Home Office,United States,Houston,Texas,77041,Central,Technology,Phones,438.336,4,0.2,-87.66720000000004,109.584,136.98,2 days
2023-12-07,2023-12-14,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,215.544,4,0.3,-58.50480000000002,53.886,76.98,7 days
2023-11-17,2023-11-22,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Envelopes,55.584,6,0.2,20.844,9.264000000000001,11.58,5 days
2023-11-17,2023-11-22,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Furniture,Chairs,127.38599999999998,2,0.3,-25.477199999999982,63.69299999999999,90.99,5 days
2022-11-30,2022-12-02,Second Class,Consumer,United States,San Angelo,Texas,76903,Central,Furniture,Chairs,248.43,5,0.3,-17.744999999999976,49.686,70.98,2 days
2022-11-30,2022-12-02,Second Class,Consumer,United States,San Angelo,Texas,76903,Central,Office Supplies,Appliances,11.647999999999998,4,0.8,-30.867200000000004,2.9119999999999995,14.56,2 days
2022-11-30,2022-12-02,Second Class,Consumer,United States,San Angelo,Texas,76903,Central,Furniture,Chairs,85.246,2,0.3,-1.217800000000004,42.623,60.89,2 days
2023-10-02,2023-10-06,Second Class,Corporate,United States,Pasadena,Texas,77506,Central,Office Supplies,Art,20.64,5,0.2,2.3219999999999974,4.128,5.16,4 days
2023-08-28,2023-09-03,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Furniture,Furnishings,148.02,3,0.0,41.44560000000001,49.34,49.34,6 days
2023-11-23,2023-11-23,Same Day,Corporate,United States,Garden City,Kansas,67846,Central,Office Supplies,Storage,33.29,1,0.0,7.989599999999999,33.29,33.29,0 days
2023-06-29,2023-07-04,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,204.95000000000002,5,0.0,100.4255,40.99,40.99,5 days
2023-07-21,2023-07-26,Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Furniture,Chairs,526.3439999999999,4,0.3,-75.19199999999998,131.58599999999998,187.98,5 days
2022-11-10,2022-11-15,Standard Class,Consumer,United States,San Francisco,California,94110,West,Furniture,Furnishings,41.96,2,0.0,10.909600000000001,20.98,20.98,5 days
2022-11-10,2022-11-15,Standard Class,Consumer,United States,San Francisco,California,94110,West,Furniture,Chairs,451.15199999999993,3,0.2,0.0,150.384,187.97999999999996,5 days
2022-11-10,2022-11-15,Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Binders,31.504000000000005,11,0.2,11.026399999999999,2.8640000000000003,3.58,5 days
2020-12-07,2020-12-13,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Envelopes,30.672,3,0.2,9.585,10.224,12.78,6 days
2020-12-07,2020-12-13,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Copiers,1079.9759999999999,4,0.4,125.9971999999999,269.99399999999997,449.98999999999995,6 days
2023-09-06,2023-09-11,Standard Class,Consumer,United States,Modesto,California,95351,West,Furniture,Chairs,161.568,2,0.2,-28.27440000000002,80.784,100.98,5 days
2021-02-04,2021-02-11,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Binders,2.9339999999999993,3,0.8,-4.987800000000002,0.9779999999999998,4.89,7 days
2021-02-04,2021-02-11,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Technology,Accessories,18.528000000000002,2,0.2,4.4004,9.264000000000001,11.58,7 days
2021-02-04,2021-02-11,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Storage,670.7520000000001,3,0.2,-125.76600000000005,223.58400000000003,279.48,7 days
2023-08-25,2023-08-31,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,64.96,5,0.6,-43.847999999999985,12.991999999999999,32.48,6 days
2020-07-18,2020-07-21,First Class,Corporate,United States,Riverside,California,92503,West,Technology,Accessories,41.94,2,0.0,15.098399999999998,20.97,20.97,3 days
2020-07-18,2020-07-21,First Class,Corporate,United States,Riverside,California,92503,West,Office Supplies,Paper,11.96,2,0.0,5.8604,5.98,5.98,3 days
2020-07-18,2020-07-21,First Class,Corporate,United States,Riverside,California,92503,West,Office Supplies,Art,13.12,4,0.0,3.8047999999999984,3.28,3.28,3 days
2020-07-18,2020-07-21,First Class,Corporate,United States,Riverside,California,92503,West,Office Supplies,Storage,535.41,3,0.0,160.62299999999993,178.47,178.47,3 days
2021-10-06,2021-10-11,Standard Class,Corporate,United States,Dallas,Texas,75081,Central,Furniture,Furnishings,72.78,3,0.6,-70.9605,24.26,60.65,5 days
2021-02-14,2021-02-19,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Paper,36.839999999999996,3,0.0,17.314799999999998,12.28,12.28,5 days
2021-02-14,2021-02-19,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Labels,87.71,7,0.0,41.223699999999994,12.53,12.53,5 days
2022-08-11,2022-08-15,Standard Class,Corporate,United States,Lakeland,Florida,33801,South,Furniture,Tables,562.2925000000001,7,0.45,-255.5875000000001,80.32750000000001,146.05,4 days
2020-11-07,2020-11-11,Standard Class,Home Office,United States,New York City,New York,10035,East,Furniture,Furnishings,56.52,9,0.0,21.477600000000002,6.28,6.28,4 days
2022-07-17,2022-07-21,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,11.264000000000001,8,0.2,1.2671999999999994,1.4080000000000001,1.76,4 days
2022-07-17,2022-07-21,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,284.08000000000004,10,0.2,24.857,28.408000000000005,35.510000000000005,4 days
2022-07-17,2022-07-21,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,18.496000000000002,4,0.2,6.7048000000000005,4.6240000000000006,5.78,4 days
2022-02-03,2022-02-08,Standard Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Labels,14.73,3,0.0,7.2177,4.91,4.91,5 days
2022-02-03,2022-02-08,Standard Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Storage,186.54,3,0.0,50.36580000000001,62.18,62.18,5 days
2022-02-03,2022-02-08,Standard Class,Consumer,United States,San Diego,California,92037,West,Furniture,Tables,557.728,4,0.2,6.971599999999995,139.432,174.28999999999996,5 days
2022-02-03,2022-02-08,Standard Class,Consumer,United States,San Diego,California,92037,West,Technology,Phones,159.96800000000002,4,0.2,-31.99360000000003,39.992000000000004,49.99,5 days
2020-06-18,2020-06-25,Standard Class,Consumer,United States,Lawton,Oklahoma,73505,Central,Office Supplies,Appliances,471.90000000000003,6,0.0,155.72699999999998,78.65,78.65,7 days
2020-06-18,2020-06-25,Standard Class,Consumer,United States,Lawton,Oklahoma,73505,Central,Office Supplies,Art,3.52,2,0.0,1.6896,1.76,1.76,7 days
2023-06-08,2023-06-13,Standard Class,Consumer,United States,Salem,Virginia,24153,South,Office Supplies,Paper,49.12,4,0.0,23.086399999999998,12.28,12.28,5 days
2022-12-26,2022-12-30,Standard Class,Home Office,United States,Santa Ana,California,92704,West,Office Supplies,Labels,20.16,7,0.0,9.8784,2.88,2.88,4 days
2020-01-25,2020-01-28,First Class,Corporate,United States,Rapid City,South Dakota,57701,Central,Office Supplies,Binders,10.68,2,0.0,5.0196,5.34,5.34,3 days
2020-01-25,2020-01-28,First Class,Corporate,United States,Rapid City,South Dakota,57701,Central,Furniture,Bookcases,141.96,2,0.0,39.7488,70.98,70.98,3 days
2023-03-22,2023-03-24,First Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Storage,32.48,2,0.0,4.872,16.24,16.24,2 days
2023-03-22,2023-03-24,First Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Paper,20.04,3,0.0,9.6192,6.68,6.68,2 days
2023-03-22,2023-03-24,First Class,Consumer,United States,Seattle,Washington,98115,West,Technology,Copiers,13999.96,4,0.0,6719.980799999999,3499.99,3499.99,2 days
2023-03-19,2023-03-23,Standard Class,Consumer,United States,Middletown,Connecticut,6457,East,Technology,Accessories,238.0,2,0.0,38.08000000000001,119.0,119.0,4 days
2023-03-19,2023-03-23,Standard Class,Consumer,United States,Middletown,Connecticut,6457,East,Office Supplies,Paper,61.96,2,0.0,27.881999999999998,30.98,30.98,4 days
2022-10-03,2022-10-08,Standard Class,Consumer,United States,Baltimore,Maryland,21215,East,Furniture,Tables,239.37199999999996,2,0.3,-23.93719999999999,119.68599999999998,170.98,5 days
2022-11-17,2022-11-21,Standard Class,Consumer,United States,San Diego,California,92105,West,Technology,Accessories,595.0,5,0.0,95.20000000000003,119.0,119.0,4 days
2023-12-25,2023-12-31,Standard Class,Corporate,United States,Odessa,Texas,79762,Central,Office Supplies,Paper,16.032,3,0.2,5.611199999999999,5.344,6.68,6 days
2022-03-08,2022-03-12,Standard Class,Home Office,United States,Milford,Connecticut,6460,East,Technology,Accessories,199.75,5,0.0,87.89000000000001,39.95,39.95,4 days
2022-02-14,2022-02-18,Standard Class,Consumer,United States,Belleville,New Jersey,7109,East,Furniture,Chairs,227.96,2,0.0,36.473600000000005,113.98,113.98,4 days
2021-09-26,2021-10-01,Second Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Appliances,293.52,6,0.0,76.3152,48.919999999999995,48.919999999999995,5 days
2021-09-26,2021-10-01,Second Class,Consumer,United States,New York City,New York,10035,East,Technology,Phones,307.98,2,0.0,89.31419999999997,153.99,153.99,5 days
2021-10-31,2021-11-04,Standard Class,Consumer,United States,San Diego,California,92105,West,Furniture,Furnishings,96.96000000000001,6,0.0,33.93599999999999,16.16,16.16,4 days
2021-10-31,2021-11-04,Standard Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Binders,117.48800000000001,7,0.2,41.12079999999999,16.784000000000002,20.98,4 days
2021-10-31,2021-11-04,Standard Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Binders,11.952000000000002,3,0.2,4.1832,3.9840000000000004,4.98,4 days
2021-10-31,2021-11-04,Standard Class,Consumer,United States,San Diego,California,92105,West,Furniture,Bookcases,512.499,3,0.15,-30.147000000000048,170.833,200.98,4 days
2022-07-30,2022-08-04,Standard Class,Corporate,United States,San Francisco,California,94122,West,Furniture,Tables,863.128,7,0.2,-32.367300000000085,123.304,154.13,5 days
2023-11-05,2023-11-12,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Furniture,Tables,2036.8600000000001,7,0.0,366.6347999999999,290.98,290.98,7 days
2023-11-05,2023-11-12,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Furniture,Chairs,449.56800000000004,2,0.2,-73.05480000000007,224.78400000000002,280.98,7 days
2023-11-05,2023-11-12,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Technology,Accessories,108.96000000000001,3,0.0,32.68799999999999,36.32,36.32,7 days
2022-02-12,2022-02-17,Standard Class,Consumer,United States,Jackson,Mississippi,39212,South,Office Supplies,Art,264.18,7,0.0,68.6868,37.74,37.74,5 days
2020-07-07,2020-07-11,Standard Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Labels,2.88,1,0.0,1.4112,2.88,2.88,4 days
2020-07-07,2020-07-11,Standard Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Binders,41.904,6,0.2,14.142599999999996,6.984000000000001,8.73,4 days
2020-07-07,2020-07-11,Standard Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Storage,23.92,4,0.0,4.066399999999998,5.98,5.98,4 days
2022-01-28,2022-02-02,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Paper,156.512,4,0.2,52.82279999999999,39.128,48.91,5 days
2022-09-21,2022-09-24,First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Storage,128.34,6,0.0,37.218599999999995,21.39,21.39,3 days
2023-12-21,2023-12-23,First Class,Consumer,United States,Los Angeles,California,90008,West,Technology,Accessories,474.95,5,0.0,142.48499999999993,94.99,94.99,2 days
2022-09-01,2022-09-07,Standard Class,Consumer,United States,Des Moines,Washington,98198,West,Technology,Copiers,999.98,2,0.0,449.991,499.99,499.99,6 days
2021-07-31,2021-08-04,Standard Class,Consumer,United States,Springfield,Oregon,97477,West,Furniture,Tables,277.5,4,0.5,-188.7,69.375,138.75,4 days
2021-11-19,2021-11-23,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Tables,1252.704,8,0.4,-480.20320000000027,156.588,260.98,4 days
2021-11-19,2021-11-23,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Phones,110.97,5,0.4,-24.043499999999995,22.194,36.99,4 days
2023-05-17,2023-05-21,Standard Class,Corporate,United States,Chicago,Illinois,60653,Central,Furniture,Furnishings,22.608,3,0.6,-10.173599999999997,7.5360000000000005,18.84,4 days
2023-05-17,2023-05-21,Standard Class,Corporate,United States,Chicago,Illinois,60653,Central,Furniture,Furnishings,1.8920000000000003,1,0.6,-0.9932999999999996,1.8920000000000003,4.73,4 days
2023-07-22,2023-07-26,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Paper,63.312,3,0.2,20.576399999999996,21.104,26.38,4 days
2021-09-11,2021-09-15,Second Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Envelopes,7.824,1,0.2,2.9339999999999997,7.824,9.78,4 days
2021-09-11,2021-09-15,Second Class,Consumer,United States,Chicago,Illinois,60623,Central,Furniture,Chairs,170.072,4,0.3,-12.147999999999996,42.518,60.74,4 days
2022-12-09,2022-12-15,Standard Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Paper,62.82000000000001,9,0.0,29.5254,6.98,6.98,6 days
2021-09-30,2021-10-03,Second Class,Consumer,United States,Rockville,Maryland,20852,East,Office Supplies,Paper,19.44,3,0.0,9.3312,6.48,6.48,3 days
2021-09-30,2021-10-03,Second Class,Consumer,United States,Rockville,Maryland,20852,East,Office Supplies,Binders,7.38,1,0.0,3.6162,7.38,7.38,3 days
2023-11-16,2023-11-20,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,38.88,6,0.0,18.6624,6.48,6.48,4 days
2023-11-16,2023-11-20,Standard Class,Consumer,United States,New York City,New York,10011,East,Furniture,Furnishings,187.76,4,0.0,76.9816,46.94,46.94,4 days
2021-11-28,2021-12-01,First Class,Consumer,United States,Durham,North Carolina,27707,South,Office Supplies,Binders,6.048000000000001,7,0.7,-4.233600000000001,0.8640000000000001,2.88,3 days
2021-11-28,2021-12-01,First Class,Consumer,United States,Durham,North Carolina,27707,South,Office Supplies,Appliances,98.352,3,0.2,9.835199999999993,32.784,40.98,3 days
2021-11-28,2021-12-01,First Class,Consumer,United States,Durham,North Carolina,27707,South,Furniture,Furnishings,335.744,2,0.2,25.180800000000005,167.872,209.84,3 days
2021-12-04,2021-12-09,Second Class,Corporate,United States,Santa Barbara,California,93101,West,Office Supplies,Paper,8.96,2,0.0,4.3904000000000005,4.48,4.48,5 days
2023-09-04,2023-09-08,Standard Class,Consumer,United States,Knoxville,Tennessee,37918,South,Technology,Accessories,89.568,4,0.2,-1.119600000000009,22.392,27.99,4 days
2023-09-04,2023-09-08,Standard Class,Consumer,United States,Knoxville,Tennessee,37918,South,Office Supplies,Art,71.96,5,0.2,7.1960000000000015,14.392,17.99,4 days
2023-09-04,2023-09-08,Standard Class,Consumer,United States,Knoxville,Tennessee,37918,South,Office Supplies,Paper,15.552000000000003,3,0.2,5.4432,5.184000000000001,6.480000000000001,4 days
2023-04-23,2023-04-29,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Binders,10.429999999999996,5,0.8,-18.2525,2.0859999999999994,10.43,6 days
2023-04-23,2023-04-29,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Storage,72.784,1,0.2,-18.196,72.784,90.98,6 days
2021-11-06,2021-11-06,Same Day,Corporate,United States,New York City,New York,10024,East,Office Supplies,Storage,67.15,5,0.0,16.7875,13.430000000000001,13.430000000000001,0 days
2021-11-06,2021-11-06,Same Day,Corporate,United States,New York City,New York,10024,East,Technology,Phones,549.98,2,0.0,142.9948,274.99,274.99,0 days
2021-11-06,2021-11-06,Same Day,Corporate,United States,New York City,New York,10024,East,Furniture,Furnishings,11.82,3,0.0,4.728,3.94,3.94,0 days
2021-11-06,2021-11-06,Same Day,Corporate,United States,New York City,New York,10024,East,Technology,Machines,4643.8,4,0.0,2229.024,1160.95,1160.95,0 days
2021-11-06,2021-11-06,Same Day,Corporate,United States,New York City,New York,10024,East,Furniture,Chairs,577.764,2,0.1,115.5528,288.882,320.98,0 days
2021-04-24,2021-04-28,Standard Class,Consumer,United States,Daytona Beach,Florida,32114,South,Furniture,Tables,191.5155,1,0.45,-76.6062,191.5155,348.21,4 days
2021-04-24,2021-04-28,Standard Class,Consumer,United States,Daytona Beach,Florida,32114,South,Office Supplies,Art,2.624,1,0.2,0.4263999999999998,2.624,3.28,4 days
2021-09-18,2021-09-22,Standard Class,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Binders,1369.7640000000001,6,0.7,-913.1759999999999,228.294,760.9799999999999,4 days
2021-09-18,2021-09-22,Standard Class,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Storage,294.368,4,0.2,-58.873600000000025,73.592,91.99,4 days
2023-09-06,2023-09-11,Standard Class,Corporate,United States,Nashville,Tennessee,37211,South,Office Supplies,Appliances,81.568,2,0.2,7.1372000000000035,40.784,50.98,5 days
2022-11-06,2022-11-11,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Furniture,Furnishings,44.46000000000001,5,0.6,-17.783999999999992,8.892000000000001,22.23,5 days
2022-11-06,2022-11-11,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Storage,314.088,3,0.2,19.630499999999998,104.69600000000001,130.87,5 days
2021-09-23,2021-09-30,Standard Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Office Supplies,Binders,6.336000000000001,4,0.7,-4.646399999999998,1.5840000000000003,5.28,7 days
2021-09-23,2021-09-30,Standard Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Office Supplies,Paper,10.48,1,0.2,3.7989999999999995,10.48,13.1,7 days
2021-09-23,2021-09-30,Standard Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Office Supplies,Binders,2.4690000000000003,1,0.7,-1.8106,2.4690000000000003,8.23,7 days
2021-09-23,2021-09-30,Standard Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Office Supplies,Binders,3.2640000000000007,2,0.7,-2.2847999999999997,1.6320000000000003,5.44,7 days
2020-10-01,2020-10-05,Standard Class,Consumer,United States,Dallas,Texas,75217,Central,Office Supplies,Fasteners,4.344,3,0.2,0.8687999999999998,1.4480000000000002,1.81,4 days
2020-10-01,2020-10-05,Standard Class,Consumer,United States,Dallas,Texas,75217,Central,Furniture,Furnishings,31.776000000000003,3,0.6,-19.065600000000007,10.592,26.48,4 days
2020-10-01,2020-10-05,Standard Class,Consumer,United States,Dallas,Texas,75217,Central,Office Supplies,Labels,4.928000000000001,2,0.2,1.7247999999999997,2.4640000000000004,3.0800000000000005,4 days
2020-10-01,2020-10-05,Standard Class,Consumer,United States,Dallas,Texas,75217,Central,Office Supplies,Binders,1.7879999999999996,3,0.8,-3.0396,0.5959999999999999,2.98,4 days
2020-10-01,2020-10-05,Standard Class,Consumer,United States,Dallas,Texas,75217,Central,Office Supplies,Fasteners,15.072000000000001,4,0.2,-3.7680000000000002,3.7680000000000002,4.71,4 days
2020-02-17,2020-02-23,Standard Class,Consumer,United States,Arlington,Texas,76017,Central,Office Supplies,Storage,12.624,2,0.2,-2.524800000000002,6.312,7.89,6 days
2022-06-11,2022-06-15,Standard Class,Corporate,United States,Pasadena,California,91104,West,Office Supplies,Paper,185.88,6,0.0,83.64599999999999,30.98,30.98,4 days
2022-06-11,2022-06-15,Standard Class,Corporate,United States,Pasadena,California,91104,West,Office Supplies,Paper,12.96,2,0.0,6.2208000000000006,6.48,6.48,4 days
2023-10-31,2023-11-03,Second Class,Consumer,United States,Everett,Massachusetts,2149,East,Office Supplies,Paper,189.7,10,0.0,91.05599999999998,18.97,18.97,3 days
2023-10-31,2023-11-03,Second Class,Consumer,United States,Everett,Massachusetts,2149,East,Office Supplies,Paper,40.99,1,0.0,20.0851,40.99,40.99,3 days
2022-04-03,2022-04-07,Second Class,Home Office,United States,Troy,New York,12180,East,Furniture,Furnishings,82.64,2,0.0,7.437600000000003,41.32,41.32,4 days
2022-04-03,2022-04-07,Second Class,Home Office,United States,Troy,New York,12180,East,Office Supplies,Storage,31.02,2,0.0,8.0652,15.51,15.51,4 days
2022-04-03,2022-04-07,Second Class,Home Office,United States,Troy,New York,12180,East,Technology,Accessories,89.97,3,0.0,37.787400000000005,29.99,29.99,4 days
2022-06-29,2022-07-01,Second Class,Consumer,United States,Sandy Springs,Georgia,30328,South,Office Supplies,Art,35.97,3,0.0,9.711899999999998,11.99,11.99,2 days
2022-06-29,2022-07-01,Second Class,Consumer,United States,Sandy Springs,Georgia,30328,South,Furniture,Bookcases,1266.86,7,0.0,291.37779999999987,180.98,180.98,2 days
2020-09-20,2020-09-26,Standard Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Storage,169.45,5,0.0,42.3625,33.89,33.89,6 days
2020-09-20,2020-09-26,Standard Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Storage,40.68,2,0.0,0.40679999999999694,20.34,20.34,6 days
2023-04-30,2023-05-05,Standard Class,Consumer,United States,Jacksonville,Florida,32216,South,Office Supplies,Supplies,3.3280000000000003,2,0.2,0.4159999999999997,1.6640000000000001,2.08,5 days
2023-04-30,2023-05-05,Standard Class,Consumer,United States,Jacksonville,Florida,32216,South,Furniture,Tables,933.2620000000001,4,0.45,-458.1468,233.31550000000001,424.21,5 days
